t0,t1,asset,weight,expected_portfolio_return,realized_portfolio_return,objective,is_robust
2023-10-03,2023-10-10,dow30:MSFT,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:NKE,0.01702825621439497,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:PFE,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:PG,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:RTX,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:TRV,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:UNH,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:V,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:VZ,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-03,2023-10-10,dow30:WMT,0.0,0.21961071923035963,-0.014445813908483613,0.07871772768951886,1
2023-10-10,2023-10-17,dow30:AAPL,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:AMGN,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:AXP,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:BA,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:CAT,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:CRM,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:CSCO,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:CVX,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:DIS,3.1589971694615814e-05,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:DOW,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:GS,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:HD,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:HON,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:IBM,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:INTC,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:JPM,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:KO,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:MCD,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:MMM,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:MRK,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:MSFT,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:NKE,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:PFE,0.9999684100283054,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:PG,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:RTX,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:TRV,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:UNH,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:V,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:VZ,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-10,2023-10-17,dow30:WMT,0.0,0.44513199952704235,-0.010931361366763209,0.19421442541275194,1
2023-10-17,2023-10-24,dow30:AAPL,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:AMGN,0.08317038223226039,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:AXP,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:BA,0.022813980130562357,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:CAT,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:CRM,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:CSCO,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:CVX,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:DIS,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:DOW,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:GS,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:HD,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:HON,0.06190251894010622,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:IBM,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:INTC,0.06621194015520697,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:JPM,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:KO,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:MCD,0.1862494524275013,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:MMM,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:MRK,0.09544488045728701,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:MSFT,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:NKE,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:PFE,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:PG,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:RTX,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:TRV,0.1909051398390789,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:UNH,0.014755811504967561,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:V,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:VZ,0.0,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-17,2023-10-24,dow30:WMT,0.27854589431302934,0.20099605193488732,-0.01273560167714409,0.08559760383643084,1
2023-10-24,2023-10-31,dow30:AAPL,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:AMGN,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:AXP,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:BA,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:CAT,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:CRM,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:CSCO,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:CVX,1.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:DIS,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:DOW,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:GS,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:HD,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:HON,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:IBM,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:INTC,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:JPM,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:KO,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:MCD,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:MMM,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:MRK,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:MSFT,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:NKE,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:PFE,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:PG,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:RTX,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:TRV,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:UNH,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:V,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:VZ,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-24,2023-10-31,dow30:WMT,0.0,0.6484240293502808,-0.06726668601472288,0.3469625597804725,1
2023-10-31,2023-11-07,dow30:AAPL,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:AMGN,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:AXP,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:BA,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:CAT,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:CRM,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:CSCO,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:CVX,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:DIS,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:DOW,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:GS,0.6672235579837331,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:HD,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:HON,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:IBM,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:INTC,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:JPM,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:KO,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:MCD,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:MMM,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:MRK,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:MSFT,0.2828313425009419,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:NKE,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:PFE,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:PG,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:RTX,0.04994509951532491,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:TRV,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:UNH,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:V,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:VZ,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-10-31,2023-11-07,dow30:WMT,0.0,0.39629830447268044,0.04740244411329278,0.18524824769951334,1
2023-11-07,2023-11-14,dow30:AAPL,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:AMGN,0.079290868904376,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:AXP,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:BA,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:CAT,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:CRM,0.2745898079863695,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:CSCO,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:CVX,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:DIS,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:DOW,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:GS,0.27103873562378034,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:HD,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:HON,0.316584099516977,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:IBM,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:INTC,0.055652102799740796,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:JPM,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:KO,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:MCD,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:MMM,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:MRK,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:MSFT,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:NKE,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:PFE,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:PG,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:RTX,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:TRV,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:UNH,0.0028443851687563046,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:V,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:VZ,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-07,2023-11-14,dow30:WMT,0.0,0.224472154425431,0.03647117841467837,0.06085003240061272,1
2023-11-14,2023-11-21,dow30:AAPL,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:AMGN,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:AXP,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:BA,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:CAT,1.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:CRM,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:CSCO,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:CVX,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:DIS,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:DOW,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:GS,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:HD,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:HON,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:IBM,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:INTC,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:JPM,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:KO,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:MCD,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:MMM,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:MRK,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:MSFT,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:NKE,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:PFE,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:PG,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:RTX,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:TRV,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:UNH,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:V,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:VZ,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-14,2023-11-21,dow30:WMT,0.0,0.9228871464729309,-0.006713222264314747,0.5362444385377279,1
2023-11-21,2023-11-29,dow30:AAPL,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:AMGN,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:AXP,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:BA,0.0001363850615068582,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:CAT,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:CRM,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:CSCO,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:CVX,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:DIS,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:DOW,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:GS,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:HD,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:HON,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:IBM,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:INTC,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:JPM,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:KO,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:MCD,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:MMM,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:MRK,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:MSFT,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:NKE,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:PFE,0.2566800921975584,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:PG,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:RTX,0.1254570591842318,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:TRV,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:UNH,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:V,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:VZ,0.0,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-21,2023-11-29,dow30:WMT,0.6177264635567029,0.2927175293973747,0.0053323596384306044,0.14619383305043987,1
2023-11-29,2023-12-06,dow30:AAPL,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:AMGN,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:AXP,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:BA,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:CAT,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:CRM,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:CSCO,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:CVX,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:DIS,1.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:DOW,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:GS,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:HD,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:HON,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:IBM,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:INTC,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:JPM,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:KO,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:MCD,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:MMM,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:MRK,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:MSFT,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:NKE,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:PFE,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:PG,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:RTX,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:TRV,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:UNH,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:V,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
2023-11-29,2023-12-06,dow30:VZ,0.0,0.4200786352157593,-0.012921530624330605,0.14777184055182133,1
