Date,crypto:BTC-USD,crypto:ETH-USD,crypto:SOL-USD,commodities:GC=F,commodities:HG=F,commodities:SI=F,bonds:EMB,bonds:HYG,bonds:IEF,bonds:LQD,bonds:SHY,bonds:TIP,bonds:TLT
2022-05-06,-0.09665514483671392,-0.0872381833177414,-0.1262941317754832,0.0075769805733306985,-0.015599830853160468,-0.0016559069530822047,-0.02868377763951484,-0.02356372734091029,-0.015800860596427695,-0.02398565175169198,-0.0018086232657164277,-0.013197529811442113,-0.04262580755192521
2022-05-10,-0.14992916871560447,-0.13974045897529552,-0.20264211755693298,-0.022198609545772144,-0.025429097271135827,-0.042783666376902646,-0.003924767956508221,-0.004909232773481926,0.010724481248916175,0.007730983459755759,0.0019289508777015118,-0.008412471167971796,0.017787235362923672
2022-05-12,-0.0657847480460088,-0.1778379980591198,-0.40158991829793833,-0.008788972296975275,-0.011986338408521018,-0.030039956845325913,0.005043556745272462,-0.006366158154565619,0.009448684745394906,0.005091090083559516,0.0015640790640701146,0.007735243387112088,0.017222128833592164
2022-05-16,0.027676414127087115,0.030633854632661422,0.18280919271541338,-0.005663583549348766,0.022045055175085815,0.03679597370594405,-0.0070680198898312886,-0.00026111541837386476,-0.001067042048986127,-0.00392738616231914,0.0002404423406995614,0.005488852338161466,-0.015926415948091122
2022-05-18,-0.039014312062086144,-0.053864015288664815,-0.07528022487985354,0.0013225462874014075,-0.0034611634082764658,-9.2825361372716e-05,-0.0028188423175885876,-0.009168288416784975,-0.0004853957585957419,-0.0020596667119310475,-0.0016841048253301708,0.0018509306562949483,0.008936615197997015
2022-05-20,0.016590862511293922,0.023033442549396523,-0.0043849523467967425,0.014162154787997433,0.02339701992394777,0.0062960105489092135,0.011896875723984996,0.0060345118256997276,0.008219442149643869,0.007589545391732867,0.002165229021539625,-0.003114889291365682,0.013678388234874094
2022-05-24,0.01545644412271456,0.008967459100190173,0.002315235768704359,0.012571277055097276,0.010341084042466742,0.018019288269385893,0.009328604696009764,0.009890448417402192,0.002500544935242493,0.009473259487689997,0.0018004053247537696,0.00185334263389345,0.0029489913792202123
2022-05-26,-0.013182227675031726,-0.09262459201177538,-0.1325066996657406,-0.00953539947958016,-0.016432954363048882,-0.005544952913053117,0.012084851684547083,0.02884665010278818,0.0015358972835490944,0.010517791196608372,0.0009591051532002408,0.0049530889298749926,-0.0005891617853904884
2022-05-31,0.08275617795123784,0.07392887786668027,0.05102282006005686,-0.0025473975311995083,0.009356784278681618,-0.013305432196566868,-0.003500740915780847,0.00025174607409082436,-0.00905678386613075,-0.0021819794980247,-0.0013187620794113712,-0.003943753553123299,-0.018950997111979333
2022-06-02,-0.04256429675985084,-0.05730581670127627,-0.11266323945134618,0.012833158511964945,0.05855437266277231,0.027470154940074012,0.0078342995547301,0.0004671060397222394,-0.004185687589934561,-0.005410519363077992,-0.0016226398179189935,0.0004847067376216061,-0.0006277092843295584
2022-06-06,0.02921328264476545,0.013613080009995487,0.037011025355939725,-0.014734351454234408,-0.025464221024167042,-0.008121336316172813,-0.020063009165531036,-0.015005365582853477,-0.009484096519048078,-0.010268170850518775,-0.0016848414990133997,-0.0007653491906367411,-0.02076786424785557
2022-06-08,-0.037556281642300744,-0.03598520821711483,-0.08839210818887988,0.006881484350806571,0.00427064122011487,0.0,-0.004016194612052387,-0.006297704595890956,0.0002944993103918709,-0.00044501146794836884,-0.0006025655405085548,-8.525370476746295e-05,0.0018420092809816324
2022-06-10,-0.03813567878359505,-0.07435881997595623,-0.046196246281265334,0.010528096093272933,-0.03596478476186114,-0.007320345504089182,-0.025246084951034944,-0.025198838785580924,-0.010762868814510001,-0.016333361718214118,-0.0049545730805107616,-0.004605050877895924,-0.0028961333033365767
2022-06-14,-0.2697832476468495,-0.31785682466365567,-0.22170198550458262,-0.0336896843406865,-0.03297200059248182,-0.04560986830293673,-0.02731313267242602,-0.027479807158639968,-0.02594686392219399,-0.028543013862379216,-0.0070505592229621935,-0.03081449878693845,-0.04457591541672599
2022-06-16,-0.08576322624623997,-0.12645809835423452,0.009216262904790487,0.019808018854376882,-0.011966055334261021,0.04350847299990439,0.007044734552000052,0.003256803460912893,0.02037199108622403,0.01661885967841172,0.005232100133787551,0.010784485950285399,0.02639268231262786
2022-06-21,0.01601052792241757,0.05209153176291657,0.18602340528102282,-0.0060321220901859126,-0.016922479986316876,-0.005181042239986634,0.0024542199334627235,0.0024351207129036535,-0.0049036931094438045,-0.00809036156761648,-0.0006072360904617573,-0.0029694562982243663,-0.013880374617141233
2022-06-23,0.017957944327920645,0.01636756518418983,0.05530812218016966,-0.004863012393402469,-0.07296707735931152,-0.03375256750560638,0.008136618186966317,0.006868194829228046,0.018192284563053204,0.014934656336524047,0.0037573341109530516,0.008708517327585312,0.03531035015709248
2022-06-27,-0.016757306551707686,0.043046864461297144,0.007204330142231813,-0.0026325506290981178,0.005439467951844111,0.006020297805036286,-0.012464335870185741,0.0009388964088432528,-0.009203804893924094,-0.008035362125039906,-0.001331638931316661,-0.006262601195252405,-0.022504819819331518
2022-06-29,-0.030926205055307836,-0.0826919485834282,-0.12674641005566115,-0.003961967043941248,0.0,-0.023478790656566738,-0.0039934286518168586,-0.01254781078015959,0.009302195515402872,0.005668246115896904,0.0009687160583104743,-0.0052487986485083874,0.020136565692531763
2022-07-01,-0.04240332342424415,-0.03630019229179573,-0.0321227360539653,-0.00819355016124396,-0.04326170298920263,-0.05321007546150808,0.018031792509778214,0.008949847150905826,0.01831685938786027,0.015563969547907815,0.004940380404191802,0.015095441253875417,0.01895763334809711
2022-07-06,0.06425894643472493,0.11335782281534647,0.12238200715201361,-0.03622559163570325,-0.05714215331565721,-0.026473861299798195,-0.016030337208975953,-0.004742499643808971,-0.004855192022554102,-0.0052329069808558365,-0.0028968921188175767,-0.0118788552336604,-0.00910705897655028
2022-07-08,0.05596961610104126,0.029495824252416564,0.032198989165806546,0.0032800784245803423,0.03280872143125049,0.004287402509003744,-0.0017705502388371175,0.01696817246491275,-0.012240943995081884,-0.0017205551094908716,-0.0019362804155490234,-0.0026393646363273345,-0.019976958536873896
2022-07-12,-0.11740180567265847,-0.16342263286918046,-0.15596826148073423,-0.009988781707565645,-0.06900301136732453,-0.014081021241006264,-0.011289204342399876,-0.001603835337056495,0.010195550461809378,0.004249949107666145,0.0008477008078269726,0.0012326757951431513,0.023022146716256235
2022-07-14,0.06248641120806327,0.13775464228074866,0.1246929487483019,-0.01096927304365605,-0.02643460088898648,-0.039392139940999646,-0.021745288852178534,-0.0029468530276794635,-0.0012690554595335035,0.0010822186344597057,-0.0014532852750752038,0.0027240635497194077,0.0032087277561734864
2022-07-18,0.08904927185524428,0.2813780148194956,0.16457601127634147,0.002753583624087575,0.041936478593311524,0.03366117174250285,0.010448411809048111,0.002946853027679438,0.0004881796898799886,0.0009912714809896454,0.00012056423661529206,0.004465091117451612,-0.004860571018403088
2022-07-20,0.032640038367048464,-0.037770704265556995,-0.038506435008570795,-0.005691306065874616,-0.005541036900965808,-0.008121894820577636,0.022349238370104458,0.01750037457441482,-0.005579224868657057,0.0017094007650351663,-0.0012122280620616697,-0.0019237757867796499,-0.0027883302530848824
2022-07-22,-0.022494567534929937,0.011253673804671764,-0.03567365475496426,0.016109597077831987,0.005690357816848947,-0.0029014019874855916,0.016411344411074804,0.01045877388150927,0.02270832281133346,0.02125769543226293,0.005324108883415742,0.014597623585339841,0.0337998119359159
2022-07-26,-0.06714994341580455,-0.06419900519747246,-0.11541730512310257,-0.005457528997480238,0.01010257297149415,-0.005286998529419819,-0.008640846477362452,-0.007309493039670295,-0.0031712208197045223,-0.008662357647765085,-0.0013281907603574523,-0.0018995249738929213,-0.009066748754996619
2022-07-28,0.11565325244137534,0.17960137553797095,0.16878880240056665,0.01880107147727041,0.02697939024613787,0.06997687226713592,0.027870973383329348,0.021130161091456937,0.011864822074030041,0.014891104639372939,0.0037391547068469813,0.016541999551489477,0.0022953935797093115
2022-08-01,-0.02246527892552004,-0.05373584595986426,-0.025022280703164444,0.01062718546599242,0.021916386444524497,0.024659439616461255,0.0083768568784446,0.003253573319342679,0.006211875137078207,0.004333008341010137,-0.00014435771991917984,0.00546389038251944,0.021077077073531056
2022-08-03,-0.020264308790154412,-0.010031391064637525,-0.08076163307469335,-0.006237615914663015,-0.023500327968536128,-0.022744690097066467,0.004418461694186758,0.004099188990785262,-0.009801397232820004,-0.0014847606632833199,-0.0031388870444531243,-0.006595568018842992,-0.005764794286989062
2022-08-05,0.01919637351963942,0.06769265740833018,0.050996487259900095,0.008439838429905895,0.023781799474424617,-0.0023182918839734002,0.00011313778610480285,-0.0024323928393326483,-0.009512400102544975,-0.012048932817784339,-0.0027849126165896397,-0.01027946608795893,-0.02442659717620335
2022-08-09,-0.005381555234806127,-0.017017723467245782,-0.004655868780279046,0.01183112594371315,0.011056021483862696,0.03173292712440247,-0.002149851527118701,-0.00655636607917007,0.0028917790777043097,-0.000531131669713698,0.0,0.00398596190145591,0.012118211218520395
2022-08-11,0.03366955712124944,0.09951659730617769,0.058895139144171715,-0.002399782878233849,0.03231830793492662,-0.006473147759710359,0.013612912756247895,0.009115690657346465,-0.006083069528489124,-0.0002653590637798892,0.0006057554008329709,-0.005115471701491981,-0.03013865437098979
2022-08-15,0.0074621499239708716,0.012154062372304104,0.023116828077642496,-0.004648395037752307,-0.022209524901958794,-0.0036967173015021995,0.005683285712464901,0.007132285353571279,0.0071415649891001165,0.010832905164789927,0.001090224051106852,0.0028644701026257833,0.009224134145435423
2022-08-17,-0.03374765115800004,-0.03812298649369668,-0.08125852651391072,-0.011915308912304376,-0.008578964728839072,-0.027027269929480707,-0.019749800784996226,-0.015087697406703704,-0.007916794963100838,-0.013315733280717204,-0.0016959794519397248,-0.0027775450860701074,-0.006343055952260641
2022-08-19,-0.11132259893246514,-0.12786584057921688,-0.11843944268932136,-0.0072408726832219866,0.023485251810274037,-0.033689887444385,-0.016453572139007347,-0.00866916168453401,-0.006710182900257499,-0.009364453505140405,0.0007270077886568653,0.003384268805137742,-0.014752647959471274
2022-08-23,0.03068394609825823,0.030396896218276594,-0.006821916677557051,-0.0004578335429237957,0.005684884940664211,-0.002416677545760781,0.0031056583787898028,-0.008876145144315135,-0.006854329923932821,-0.0056610718006023485,-0.0008484522591013645,-0.000259989858632315,-0.008885718084946094
2022-08-25,0.003376683374426641,0.020057152331597976,-0.009294756593832738,0.006220537874991473,0.0016183528798597556,0.005193775696274824,0.00960134204375969,0.010564322948982467,0.00304128888318681,0.007272776041777553,-0.00048509386914706413,0.002941698861233448,0.0064943670404902
2022-08-29,-0.062213109050862504,-0.08832938067403284,-0.08417748671756839,-0.012076943871292984,-0.02289867309977033,-0.029524777740910568,-0.02173388800623778,-0.02044647798398883,-0.006880100681767238,-0.013419607217294006,-0.0009716225742153221,-0.005370996652998801,-0.0007984408867122194
2022-08-31,-0.01230470361477313,0.0004168914738647888,-0.031043127782603704,-0.013799677784751326,-0.030233177939559083,-0.04367801609029169,-0.00840549329131074,-0.013195621232770648,-0.004448327745193162,-0.009291313353786758,-0.0006070801676391015,-0.010653051781687429,-0.007124816794996923
2022-09-02,-0.003997662327624626,0.01503460680904305,-0.007815739093417116,-0.0017530536333202507,-0.027955745969163476,0.0007878856659559896,0.0010822095933824387,0.0019662264569611267,-0.0023948979370992376,-0.005300283139147247,0.0014590558051644303,-0.0017087400943292348,-0.012836811940105157
2022-09-07,-0.03461607003262418,0.032858478071908934,0.04639603012129303,0.0032115877320773372,0.004810854486155618,0.02010482214545675,0.005859542515764012,0.011639414609465748,-0.004686523177181567,-9.183680808671632e-05,-0.0007294178458591716,-0.005447286639275243,-0.00938900811072359
2022-09-09,0.10290616797142746,0.053269861122770185,0.06017608206015082,0.0005244950397085029,0.04075221963015873,0.02832105656251374,0.006406055328962452,0.008345345436595195,-0.003604574402987924,0.0,-0.0020688481818135927,-0.005117643182709854,-0.00809217952234517
2022-09-13,-0.052051144675315575,-0.08386899981194715,-0.03840687226528402,-0.00654740520410072,0.0,0.038482378533626606,-0.015798110172482692,-0.019984760046061013,-0.008057076055428946,-0.00945579382200705,-0.003539218592281876,-0.005958060135254047,-0.005926281804636457
2022-09-15,-0.0297785549166357,-0.07150966812260681,-0.011526649201974805,-0.023499761256319515,-0.01618731200877203,-0.011150130311832105,-0.0014162279592802442,-0.00485636322378704,-0.0029373481523531607,-9.32917494372027e-05,-0.0019580548278190957,-0.002538849091916866,0.0027822252606617185
2022-09-19,-0.00800517313541768,-0.0661134630555489,-0.011025960397774091,0.00048020577443045004,0.009603214771812908,0.005097882462597935,-0.0018913578136145056,0.007142065248555756,-0.002030306279018032,-0.0006526297651041381,-0.0006130856702678996,-0.008752772761009607,-0.0060385204527977875
2022-09-21,-0.05234529106231119,-0.09507269422779038,-0.05855477143808605,-0.0009607155903574716,-0.012872319143916707,0.007134689601143324,-0.012144379928379802,-0.01324603152883506,-0.002238160404323725,-0.006264409672272615,-0.001349230773281171,0.0003662899254385185,0.0065939736290988845
2022-09-23,0.03965310125241805,0.058641846140071265,0.08843354773060164,-0.011662071575428142,-0.0408279459507216,-0.029804554289618836,-0.018864060851366632,-0.018814638440324223,-0.01394910975956094,-0.017028434144702627,-0.0030734409593832297,-0.015684342453933246,-0.021803988899668014
2022-09-27,-0.009742364759291371,0.0014054870299470962,-0.027897373125161832,-0.011369375314210017,-0.01448977812147312,-0.031486758779385664,-0.03997328332114932,-0.013961234974896207,-0.02361894418298152,-0.032681463491587404,-0.0022188509473791,-0.021429322972523132,-0.045979331596524876
2022-09-29,0.02391328491228188,0.004144877710749486,0.036054088047280226,0.019360186631374718,0.03460351242231869,0.01920424058152869,0.010992422047488027,0.008260137213896191,0.01761040225065041,0.012441761007834735,0.002957305027600484,0.0034140813608946052,0.027744075834274847
2022-10-03,0.002578248372766289,-0.009186009887072017,-0.029435117004545413,0.020529469677540806,0.005218883246243259,0.09759843525538767,0.01281821851610048,0.008409106438978206,0.009197267483541285,0.015795927714028775,0.0013312510527040955,0.0059470528296441325,0.002769997896997129
2022-10-05,0.027004089627752855,0.021970176230206553,0.03300530466407549,0.01086871418485649,0.02131547241028595,-0.001951266971992812,0.004353210591138462,0.01735549802361647,-0.00745476493154102,-0.0029853120969567273,-0.0006157489634139716,-0.003960558907180872,-0.01240464710139129
2022-10-07,-0.030921869826070876,-0.015134375084539086,-0.03197924839077305,-0.006389437802254278,-0.034560711111112766,-0.014113516926280168,-0.01740020201842513,-0.015273857735057387,-0.0104473401857088,-0.012323522837685116,-0.002464896087614144,-0.0030284493509355457,-0.015328995262780804
2022-10-11,-0.025672595287813085,-0.04054108498368168,-0.06978855418884065,-0.01290267020575004,0.019012261979762725,-0.03862260498549098,-0.003669103455178838,-0.009193524725186792,-0.0033661645719809032,-0.011094718675996106,0.0001230623286939477,0.0,-0.011252057246769753
2022-10-13,0.017249922896768688,0.006658293987406748,-0.007578122881683477,-0.005196028830699239,-0.0030235295884582392,-0.02972663688832367,-0.006612186249056336,0.003910815297866535,-0.0009488883021449959,0.0005923411212989237,-0.0019760995776121073,0.0008525105477169532,-0.004718051494184098
2022-10-17,0.008622592713321052,0.03327973152111013,0.022029825143756745,-0.007814887984237863,-0.0034667329730790385,-0.00980504590251064,-0.0019156100604949653,0.009019618747438814,-0.004546076726158763,-0.004846243979628399,0.0006182014738295219,0.00359214660752331,-0.01316584325089082
2022-10-19,-0.021257949245269483,-0.035128807851526465,-0.07734586296705931,-0.017963643343838636,-0.02787733060840013,-0.018265805956687947,-0.00448461985334259,-0.002628717673948825,-0.007978040722041505,-0.007863445571560492,-0.0013602731603385312,-0.007767211261109163,-0.016031774425319605
2022-10-21,0.0017192314942629724,0.01098529797351066,-0.027790919270184893,0.014336069837403764,0.04722309852609658,0.03783317684975513,0.0007708700465121936,0.004009271561963679,-0.005246896195874443,-0.0059134322918536755,0.00148380426219562,0.0016149527013979538,-0.03542807063758436
2022-10-25,0.04703836469281966,0.11725343276053557,0.095970745476855,0.0010896839879156563,-0.02079374850533276,0.015424277159713694,0.016541471136732485,0.010293121440531457,0.011103825669138574,0.01278493850686193,0.0007408663239856976,0.006435117640589094,0.020398426330928643
2022-10-27,0.009409210037325784,0.035426257808092894,-0.01004874300264554,0.004768321902528639,0.04947304843858443,0.007161837766294262,0.008795051084382914,0.010053160337374923,0.012136851051796013,0.00918762530370901,0.002958514565021091,0.006206975419411249,0.02472071780992774
