Date,EMB,HYG,IEF,LQD,SHY,TIP,TLT
2023-07-03,75.78438568115234,64.32218933105469,87.74514770507812,96.22712707519531,73.5298843383789,99.43919372558594,92.13399505615234
2023-07-05,75.39826202392578,64.12372589111328,87.3244400024414,95.53779602050781,73.51166534423828,98.9652099609375,91.25851440429688
2023-07-06,74.31890106201172,63.657798767089844,86.6111831665039,94.57098388671875,73.46617126464844,98.44473266601562,89.96783447265625
2023-07-07,74.23114013671875,63.718204498291016,86.50141906738281,94.4814453125,73.54808807373047,98.37966918945312,89.4262924194336
2023-07-10,74.54705047607422,64.03746032714844,86.94952392578125,94.97380828857422,73.65731048583984,98.61199951171875,89.54360961914062
2023-07-11,75.0208740234375,64.38256072998047,87.13243103027344,95.42141723632812,73.64820861816406,98.50048065185547,90.00394439697266
2023-07-12,75.91600799560547,64.88301086425781,87.98291015625,96.26293182373047,73.86668395996094,99.58789825439453,91.00579833984375
2023-07-13,76.74089050292969,65.2712631225586,88.7145004272461,96.94329833984375,74.07604217529297,100.09911346435547,91.96249389648438
2023-07-14,76.29335021972656,64.79668426513672,88.2755355834961,96.19129943847656,73.88488006591797,99.5693130493164,91.42096710205078
2023-07-17,76.40744018554688,64.91749572753906,88.42186737060547,96.35247802734375,73.9122085571289,99.7552261352539,91.46607208251953
2023-07-18,76.78477478027344,65.09870147705078,88.52243041992188,96.59416198730469,73.9122085571289,99.70874786376953,91.88127899169922
2023-07-19,76.57418060302734,65.15047454833984,88.82420349121094,97.14025115966797,73.93952941894531,100.0526351928711,92.91922760009766
2023-07-20,76.10906219482422,64.86573028564453,88.1200942993164,96.48673248291016,73.8484878540039,100.01544189453125,91.791015625
2023-07-21,76.34599304199219,65.02967834472656,88.1932373046875,96.65684509277344,73.85758209228516,100.01544189453125,91.81809997558594
2023-07-24,76.49518585205078,64.91749572753906,87.98291015625,96.54045104980469,73.76657104492188,100.06190490722656,91.48414611816406
2023-07-25,76.39864349365234,64.87438201904297,87.81828308105469,96.38827514648438,73.75745391845703,99.88533782958984,91.31265258789062
2023-07-26,76.64435577392578,65.13320922851562,88.1200942993164,96.83589172363281,73.83026123046875,99.9225082397461,91.40291595458984
2023-07-27,75.91600799560547,64.61553955078125,87.15985870361328,95.6541748046875,73.72106170654297,99.1882553100586,89.62483978271484
2023-07-28,76.83740997314453,64.98654174804688,87.443359375,96.28084564208984,73.82115173339844,99.5693130493164,90.08517456054688
2023-07-31,76.94271087646484,65.1418228149414,87.55311584472656,96.54940032958984,73.83939361572266,99.59720611572266,90.3017807006836
2023-08-01,76.1744613647461,64.81934356689453,87.04150390625,95.58734130859375,73.77730560302734,99.00208282470703,88.82202911376953
2023-08-02,75.62820434570312,64.54194641113281,86.86731719970703,95.00345611572266,73.8138198852539,98.82511901855469,87.87171173095703
2023-08-03,74.98506164550781,64.33386993408203,86.22557067871094,94.15007019042969,73.8412094116211,98.21043395996094,85.84439086914062
2023-08-04,75.98064422607422,64.71531677246094,87.14236450195312,95.12919616699219,73.98722839355469,99.160400390625,87.3648910522461
2023-08-07,75.73395538330078,64.83667755126953,86.93148040771484,94.89566040039062,74.01458740234375,99.24421691894531,86.50508117675781
2023-08-08,75.92777252197266,64.97537231445312,87.3715591430664,95.27293395996094,74.05110931396484,99.22561645507812,87.50968933105469
2023-08-09,76.08634948730469,64.98408508300781,87.42657470703125,95.36276245117188,74.00546264648438,99.17903137207031,87.96221160888672
2023-08-10,75.79560852050781,64.96670532226562,86.7573013305664,94.68904876708984,73.96897888183594,98.66680145263672,86.51412200927734
2023-08-11,75.6194076538086,64.8713607788086,86.29888153076172,94.36565399169922,73.89595794677734,98.52709197998047,86.31502532958984
2023-08-14,75.01150512695312,64.86268615722656,86.16138458251953,94.3297348022461,73.83209991455078,98.32220458984375,86.12496185302734
2023-08-15,74.37715911865234,64.6546401977539,85.9963607788086,93.8356704711914,73.8594741821289,98.01485443115234,85.60002899169922
2023-08-16,74.2361831665039,64.45524597167969,85.66631317138672,93.41349029541016,73.82295227050781,97.72614288330078,84.93029022216797
2023-08-17,74.17450714111328,64.18647766113281,85.55628204345703,93.16195678710938,73.90507507324219,97.69820404052734,84.5682601928711
2023-08-18,74.15689086914062,64.22984313964844,85.81298828125,93.51227569580078,73.93247985839844,97.86583709716797,84.866943359375
2023-08-21,73.78687286376953,64.21250915527344,85.28124237060547,92.9553451538086,73.850341796875,97.60505676269531,83.7356185913086
2023-08-22,73.98950958251953,64.24717712402344,85.3178939819336,93.24279022216797,73.8138198852539,97.77268981933594,84.37821197509766
2023-08-23,75.17888641357422,64.76732635498047,86.2438735961914,94.55429077148438,73.9507064819336,98.65747833251953,86.4688720703125
2023-08-24,74.66787719726562,64.41189575195312,85.92300415039062,94.23091125488281,73.90507507324219,98.21043395996094,85.8987045288086
2023-08-25,74.78242492675781,64.68063354492188,85.8955078125,94.28479766845703,73.8594741821289,98.19181060791016,86.17926025390625
2023-08-28,75.02030944824219,64.92337799072266,86.13386535644531,94.58125305175781,73.90507507324219,98.24766540527344,86.26976776123047
2023-08-29,75.79560852050781,65.33084869384766,86.74813842773438,95.33582305908203,74.06934356689453,98.73199462890625,87.1657943725586
2023-08-30,75.59296417236328,65.30481719970703,86.73896026611328,95.20105743408203,74.06934356689453,98.58297729492188,87.07527160644531
2023-08-31,75.52252197265625,65.26148986816406,86.91314697265625,95.36276245117188,74.14237976074219,98.78785705566406,87.46444702148438
2023-09-01,75.3358154296875,65.38426208496094,86.38191223144531,94.68394470214844,74.10213470458984,98.27686309814453,86.10187530517578
2023-09-05,74.60147857666016,64.9574966430664,85.85797882080078,94.00782012939453,74.01062774658203,98.0806884765625,84.89451599121094
2023-09-06,74.48646545410156,64.80073547363281,85.63736724853516,93.91764831542969,73.92828369140625,97.93119812011719,85.10333251953125
2023-09-07,74.88459777832031,65.01847839355469,85.9314956665039,94.33231353759766,74.06551361083984,98.28618621826172,85.3393325805664
2023-09-08,74.94652557373047,64.99231719970703,85.94988250732422,94.40449523925781,74.02891540527344,98.51042175292969,85.66614532470703
2023-09-11,74.83150482177734,65.1055908203125,85.80280303955078,94.22418975830078,74.04724884033203,98.4169692993164,85.04885864257812
2023-09-12,74.88459777832031,65.00105285644531,85.92231750488281,94.1971206665039,74.01062774658203,98.46370697021484,85.53907012939453
2023-09-13,74.9288330078125,65.17523956298828,86.02340698242188,94.40449523925781,74.07464599609375,98.594482421875,85.52091217041016
2023-09-14,74.95536804199219,65.2536392211914,85.83038330078125,94.23318481445312,74.056396484375,98.4356918334961,84.90361785888672
2023-09-15,74.70764923095703,65.009765625,85.56382751464844,94.08894348144531,74.01979064941406,98.19276428222656,84.38618469238281
2023-09-18,74.75186920166016,65.05331420898438,85.64656829833984,94.26925659179688,74.01062774658203,98.3983154296875,84.86729431152344
2023-09-19,74.66341400146484,64.85299682617188,85.33405303955078,93.9537353515625,73.95570373535156,98.11804962158203,84.2409439086914
2023-09-20,74.60147857666016,64.80073547363281,85.26969909667969,93.98978424072266,73.90996551513672,97.91252899169922,84.50419616699219
2023-09-21,73.84944915771484,64.33910369873047,84.63550567626953,93.04320526123047,73.94657135009766,97.39874267578125,82.33464050292969
2023-09-22,74.15025329589844,64.45233154296875,84.96640014648438,93.61115264892578,74.01979064941406,97.73503875732422,82.99729919433594
2023-09-25,73.72559356689453,64.36524963378906,84.34139251708984,92.7006607055664,73.99232482910156,96.99702453613281,80.95484924316406
2023-09-26,73.23898315429688,64.08653259277344,84.31378936767578,92.43922424316406,74.00145721435547,96.75411987304688,80.67343139648438
2023-09-27,72.92047882080078,63.99942398071289,83.93695068359375,92.0064926147461,73.94657135009766,96.59532165527344,80.25584411621094
2023-09-28,73.08857727050781,64.30426788330078,84.16671752929688,92.16878509521484,74.07464599609375,97.0904541015625,80.50093841552734
2023-09-29,73.00891876220703,64.20845031738281,84.18508911132812,91.97042846679688,74.08380889892578,96.8942642211914,80.51002502441406
2023-10-02,72.2119140625,63.8188362121582,83.50224304199219,91.12783813476562,74.009521484375,96.30567932128906,79.1622543334961
2023-10-03,71.40335083007812,63.17091751098633,82.81106567382812,90.07801055908203,73.95448303222656,95.62260437011719,77.45938110351562
2023-10-04,71.74099731445312,63.49488067626953,83.33634185791016,90.86540985107422,74.11959838867188,96.04367065429688,78.5521469116211
2023-10-05,71.7143325805664,63.55617904663086,83.49302673339844,90.75678253173828,74.1929931640625,95.90330505371094,78.16057586669922
2023-10-06,71.74099731445312,63.643733978271484,83.0046157836914,90.48527526855469,74.12876892089844,95.55709838867188,77.21351623535156
2023-10-09,72.09639739990234,64.11652374267578,84.06439208984375,91.60751342773438,74.34892272949219,96.5021743774414,79.02568054199219
